0.0,1948.0,76.1,75.2,232.7,448.6,600.3,597.2,649.9,726.8,231.5,2182.1,2398.8,545.1,2015.6,2225.9,2464.4,542.6,73.1,2241.2,2180.6,1948.0,2071.2,2951.3,2401.0,542.8,553.4,464.9,2106.5,3692.6,344.1,1048.4,2104.4,602.7
4094.6,0.0,4088.5,4087.5,4140.2,4027.0,3780.3,3629.6,3632.9,3709.9,4139.0,340.4,557.2,4123.5,173.9,384.2,622.8,3832.6,4085.5,1088.5,339.0,0.0,229.6,1041.8,559.3,3832.8,4131.8,4372.4,1223.2,1850.9,3882.7,4955.9,1225.3,3782.7
6.1,1954.1,0.0,81.3,238.8,454.7,606.4,603.3,656.0,732.9,237.6,2188.2,2404.9,551.2,2021.7,2232.0,2470.5,548.7,79.2,2247.3,2186.7,1954.1,2077.3,2957.4,2407.1,548.9,559.5,471.0,2112.6,3698.7,350.2,1054.5,2110.5,608.8
7.1,1955.1,1.0,0.0,239.8,455.7,607.4,604.3,656.9,733.9,238.5,2189.2,2405.9,552.1,2022.6,2232.9,2471.5,549.7,80.2,2248.2,2187.7,1955.1,2078.3,2958.3,2408.0,549.9,560.5,472.0,2113.6,3699.6,351.1,1055.5,2111.4,609.8
413.4,1715.4,407.3,406.3,0.0,345.8,497.6,494.4,547.1,624.1,1.2,1949.4,2166.1,442.3,1782.9,1993.2,2231.7,439.8,404.3,2138.4,1947.9,1715.4,1838.5,2848.5,2168.3,440.1,450.6,232.2,2003.8,3459.9,241.3,815.7,2001.6,499.9
396.6,1828.5,390.5,389.6,113.2,0.0,480.8,477.7,530.3,607.3,111.9,2062.5,2279.3,425.5,1896.0,2106.3,2344.9,423.0,387.5,2121.6,2061.1,1828.5,1951.7,2831.7,2281.4,423.3,433.8,345.4,1987.0,3573.0,224.5,928.9,1984.8,483.1
468.8,2229.7,462.7,461.7,514.3,401.2,0.0,340.8,344.1,421.1,513.1,4065.9,2326.1,497.6,4010.7,3929.5,4168.1,206.7,459.7,1794.7,4064.4,2229.7,3955.0,2504.8,2323.9,207.0,506.0,746.6,1660.1,5396.2,256.3,1330.1,1657.9,2.3
668.5,4033.9,662.4,661.5,714.1,600.9,323.1,0.0,52.7,129.6,712.9,3915.1,2175.3,697.4,3860.0,3778.8,4017.3,393.0,659.4,1644.0,3913.7,4033.9,3804.3,2354.1,2173.2,393.3,705.7,946.3,1509.3,5245.5,253.1,1529.8,1507.2,325.5
658.4,4037.2,652.3,651.3,704.0,590.8,375.8,52.7,0.0,77.0,702.7,3918.4,2178.7,687.3,3863.3,3782.1,4020.7,396.3,649.3,1647.3,3917.0,4037.2,3807.6,2357.4,2176.5,396.6,695.6,936.2,1512.7,5248.8,305.8,1519.7,1510.5,378.1
735.4,4114.2,729.3,728.3,780.9,667.8,452.7,129.6,77.0,0.0,779.7,3995.4,2255.6,764.2,3940.2,3859.0,4097.6,473.3,726.2,1724.3,3993.9,4114.2,3884.6,2434.4,2253.5,473.6,772.6,1013.2,1589.6,5325.8,382.7,1596.7,1587.5,455.1
412.2,1716.6,406.1,405.1,1.2,344.6,496.3,493.2,545.9,622.8,0.0,1950.6,2167.4,441.1,1784.1,1994.4,2233.0,438.6,403.1,2137.2,1949.2,1716.6,1839.8,2847.3,2169.5,438.8,449.4,233.5,2002.5,3461.1,240.1,817.0,2000.4,498.7
3975.9,340.4,3969.8,3968.8,4021.4,3908.3,3661.6,3510.8,3514.1,3591.1,4020.2,0.0,438.4,4004.7,166.5,265.5,504.0,3713.8,3966.8,969.8,1.5,340.4,110.8,923.0,440.6,3714.1,4013.1,4253.7,1104.4,1732.2,3763.9,4837.2,1106.6,3663.9
2614.3,564.8,2608.2,2607.3,2659.9,2546.7,2300.0,2149.3,2152.6,2229.6,2658.7,446.0,0.0,2643.2,390.8,309.7,548.2,2352.3,2605.2,531.4,444.6,564.8,335.2,484.6,2.2,2352.5,2651.5,2892.2,666.0,1776.4,2402.4,3475.6,668.2,2302.4
221.1,2086.9,215.0,214.0,371.6,587.4,739.2,736.1,788.7,865.7,370.3,2320.9,2537.7,0.0,2154.4,2364.7,2603.3,681.4,212.0,2380.0,2319.5,2086.9,2210.1,3090.1,2539.8,681.7,8.3,603.8,2245.4,3831.4,482.9,1187.3,2243.2,741.5
3920.7,173.9,3914.6,3913.6,3966.3,3853.1,3606.4,3455.6,3459.0,3535.9,3965.0,166.5,383.2,3949.6,0.0,210.3,448.8,3658.6,3911.6,914.6,165.1,173.9,55.7,867.8,385.4,3658.9,3957.9,4198.5,1049.2,1677.0,3708.8,4782.0,1051.4,3608.8
3874.4,379.6,3868.3,3867.3,3920.0,3806.8,3560.1,3409.3,3412.7,3489.6,3918.7,260.9,336.9,3903.3,205.7,0.0,363.1,3612.3,3865.3,868.3,259.4,379.6,150.0,821.5,339.1,3612.6,3911.6,4152.2,1002.9,1591.2,3662.5,4735.7,1005.1,3562.4
4092.4,597.6,4086.3,4085.3,4137.9,4024.8,3778.1,3627.3,3630.6,3707.6,4136.7,478.9,554.9,4121.2,423.7,381.9,0.0,3830.3,4083.3,1086.3,477.4,597.6,368.0,1039.5,557.1,3830.6,4129.6,4370.2,1220.9,1511.3,3880.4,4953.7,1223.1,3780.4
388.2,2149.1,382.1,381.1,433.7,320.6,206.7,393.0,396.3,473.3,432.5,4118.1,2378.3,417.0,2216.6,3981.8,4220.3,0.0,379.0,1847.0,4116.7,2149.1,4007.3,2557.1,2376.2,-0.3,425.4,666.0,1712.3,5448.5,328.8,1249.5,1710.2,209.1
9.1,1957.2,3.0,2.0,241.8,457.7,609.4,606.3,659.0,735.9,240.6,2191.2,2407.9,554.2,2024.7,2235.0,2473.5,551.7,0.0,2250.3,2189.7,1957.2,2080.4,2960.4,2410.1,552.0,562.5,474.1,2115.6,3701.7,353.2,1057.5,2113.5,611.8
2083.0,1096.1,2076.9,2075.9,2128.5,2015.4,1768.7,1617.9,1621.2,1698.2,2127.3,977.4,531.4,2111.8,922.2,841.0,1079.6,1820.9,2073.9,0.0,975.9,1096.1,866.5,879.9,529.2,1821.2,2120.2,2360.8,134.6,2307.7,1871.0,2944.3,136.8,1771.0
3974.4,339.0,3968.3,3967.3,4020.0,3906.8,3660.1,3509.4,3512.7,3589.6,4018.7,1.5,436.9,4003.3,165.1,264.0,502.6,3712.4,3965.3,968.3,0.0,339.0,109.4,921.5,439.1,3712.6,4011.6,4252.2,1103.0,1730.7,3762.5,4835.7,1105.1,3662.5
4094.6,0.0,4088.5,4087.5,4140.2,4027.0,3780.3,3629.6,3632.9,3709.9,4139.0,340.4,557.2,4123.5,173.9,384.2,622.8,3832.6,4085.5,1088.5,339.0,0.0,229.6,1041.8,559.3,3832.8,4131.8,4372.4,1223.2,1850.9,3882.7,4955.9,1225.3,3782.7
3865.0,229.6,3858.9,3857.9,3910.6,3797.4,3550.7,3400.0,3403.3,3480.3,3909.4,110.8,327.6,3893.9,55.7,154.6,393.2,3603.0,3855.9,858.9,109.4,229.6,0.0,812.2,329.7,3603.2,3902.2,4142.8,993.6,1621.3,3653.1,4726.3,995.7,3553.1
2714.5,1049.4,2708.4,2707.4,2760.1,2646.9,2400.2,2249.4,2252.8,2329.7,2758.8,930.6,484.6,2743.4,875.4,794.3,1032.8,2452.4,2705.4,879.9,929.1,1049.4,819.8,0.0,482.4,2452.7,2751.7,2992.3,1014.5,2261.0,2502.6,3575.8,1016.7,2402.5
2612.2,566.9,2606.1,2605.1,2657.7,2544.6,2297.9,2147.1,2150.5,2227.4,2656.5,448.2,2.2,2641.1,393.0,311.8,550.4,2350.1,2603.1,529.2,446.7,566.9,337.3,482.4,0.0,2350.4,2649.4,2890.0,663.9,1778.5,2400.3,3473.5,666.0,2300.2
388.4,2149.3,382.3,381.3,434.0,320.8,207.0,393.3,396.6,473.6,432.7,4118.4,2378.6,417.3,2216.9,3982.0,4220.6,-0.3,379.3,1847.2,4116.9,2149.3,4007.5,2557.3,2376.4,0.0,425.6,666.2,1712.6,5448.7,329.1,1249.7,1710.4,209.3
229.4,2095.2,223.3,222.4,379.9,595.8,747.5,744.4,797.0,874.0,378.7,2329.3,2546.0,8.3,2162.8,2373.1,2611.6,689.8,220.3,2388.4,2327.8,2095.2,2218.4,3098.5,2548.2,690.0,0.0,612.1,2253.7,3839.8,491.3,1195.6,2251.6,749.9
645.7,1483.1,639.6,638.6,232.2,578.1,729.8,726.7,779.3,856.3,233.5,1717.1,1933.9,674.5,1550.6,1760.9,1999.5,672.1,636.6,2370.7,1715.7,1483.1,1606.3,3080.8,1936.0,672.3,682.9,0.0,2236.0,3227.6,473.6,583.5,2233.9,732.2
1948.3,1230.8,1942.2,1941.2,1993.9,1880.7,1634.0,1483.3,1486.6,1563.6,1992.7,1112.0,666.0,1977.2,1056.9,975.7,1214.2,1686.3,1939.2,134.6,1110.6,1230.8,1001.2,1014.5,663.9,1686.5,1985.5,2226.1,0.0,2442.4,1736.4,2809.6,2.2,1636.4
5320.5,1825.8,5314.4,5313.4,5366.1,5252.9,5006.2,4855.5,4858.8,4935.7,5364.8,1707.0,1783.1,5349.4,1651.9,1610.1,1511.3,5058.5,5311.4,2314.4,1705.6,1825.8,1596.2,2267.6,1785.2,5058.7,5357.7,5598.3,2449.1,0.0,5108.6,6181.8,2451.2,5008.6
415.4,2176.3,409.3,408.3,461.0,347.8,256.3,253.1,305.8,382.7,459.7,4168.2,2428.5,444.3,2243.8,4031.9,4270.4,277.6,406.3,1897.1,4166.8,2176.3,4057.4,2607.2,2426.3,277.9,452.6,693.2,1762.5,5498.6,0.0,1276.7,1760.3,258.6
4887.8,899.6,4881.7,4880.8,4933.4,4820.2,4573.5,4422.8,4426.1,4503.1,4932.2,1133.6,1350.4,4916.7,967.1,1177.4,1416.0,4625.8,4878.7,1881.7,1132.2,899.6,1022.8,1835.0,1352.5,4626.0,4925.0,5165.6,2016.4,2644.1,4675.9,0.0,2018.5,4575.9
1946.2,1232.9,1940.1,1939.1,1991.7,1878.6,1631.9,1481.1,1484.4,1561.4,1990.5,1114.2,668.2,1975.0,1059.0,977.8,1216.4,1684.1,1937.1,136.8,1112.7,1232.9,1003.3,1016.7,666.0,1684.4,1983.4,2224.0,2.2,2444.5,1734.2,2807.5,0.0,1634.2
471.1,2232.0,465.0,464.0,516.7,403.5,2.3,343.1,346.4,423.4,515.4,4068.2,2328.4,500.0,4013.1,3931.9,4170.4,209.1,462.0,1797.1,4066.8,2232.0,3957.4,2507.2,2326.3,209.3,508.3,748.9,1662.4,5398.6,258.6,1332.4,1660.3,0.0
