0.0,890.7,1379.9,1417.0,1262.9,2032.6,1973.8,899.7,2424.6,3114.7,1703.8,892.6,988.9,1136.8,14059.8,4788.9,1211.4,1109.8,1503.4,1110.4,5420.9,1803.4,1222.2,1059.2,1054.3,1297.8,2732.2,2073.9,2384.1,2200.5,3459.4,1308.1,2328.4,1697.3,4016.4,3706.2,1550.2,855.6,7235.9
1399.4,0.0,485.7,522.8,368.7,1138.4,1079.6,854.2,1530.5,2220.5,2452.8,1.9,1737.9,242.6,14808.8,5328.4,317.2,215.6,609.2,2122.2,6169.9,909.2,328.1,250.9,246.1,2046.8,2278.4,1179.8,1490.0,2740.0,4208.4,413.9,3077.4,1117.2,3122.2,4245.7,2089.7,1967.3,6341.8
913.7,944.5,0.0,37.0,1316.7,2086.4,2027.6,368.4,2478.4,3168.5,2397.8,946.4,1682.9,1190.6,14753.7,4842.7,1265.2,1163.6,1557.2,2067.1,6114.9,1857.2,1276.0,1113.0,1108.1,1991.8,2786.0,2127.7,2437.9,2254.3,4153.4,1361.9,3022.4,1751.1,4070.2,3760.0,1604.0,1912.3,7289.7
876.6,907.5,1396.7,0.0,1279.6,2049.3,1990.5,331.4,2441.4,3131.4,2360.7,909.3,1645.8,1153.5,14716.7,4805.6,1228.2,1126.6,1520.1,2030.1,6077.8,1820.2,1239.0,1075.9,1071.0,1954.7,2749.0,2090.7,2400.9,2217.2,4116.3,1324.8,2985.3,1714.1,4033.1,3722.9,1566.9,1875.2,7252.7
1342.6,859.9,428.9,466.0,0.0,1167.5,1108.7,797.4,1559.6,2249.6,2396.0,861.8,1681.1,271.7,14751.9,5271.6,346.4,244.8,638.3,2065.3,6113.1,938.4,168.2,194.1,189.2,1990.0,2307.5,1208.9,1519.1,2683.2,4151.6,45.2,3020.6,1146.4,3151.3,4188.9,2032.9,1910.5,6370.9
2145.3,1662.6,1231.6,1268.7,1114.6,0.0,58.8,1600.1,970.0,1660.0,3198.7,1664.5,2483.8,1074.4,15554.6,6074.3,1063.1,914.6,607.1,2868.0,6915.8,268.3,1073.9,996.8,991.9,2792.7,3110.2,619.3,929.5,3485.9,4954.3,1159.8,3823.3,1949.1,2561.7,4991.6,2835.6,2713.2,6167.2
2086.5,1603.8,1172.8,1209.9,1055.8,58.8,0.0,1541.3,911.2,1601.2,3139.9,1605.7,2425.0,1015.6,15495.9,6015.5,1004.3,855.9,548.3,2809.2,6857.0,209.5,1015.1,938.0,933.1,2733.9,3051.4,560.5,870.7,3427.1,4895.5,1101.0,3764.5,1890.3,2502.9,4932.8,2776.8,2654.4,6108.4
8213.5,7730.7,7299.8,7336.8,7182.7,6922.2,6863.4,0.0,7314.3,8004.4,9266.8,7732.6,8551.9,7142.6,21622.8,12142.4,7131.3,6982.8,7026.2,8936.2,12983.9,6693.1,7142.1,7065.0,7060.1,8860.8,9178.4,6963.6,7273.8,9554.1,11022.4,7227.9,9891.4,8017.2,8906.1,11059.8,8903.7,8781.3,6987.5
2498.3,2015.6,1584.6,1621.6,1467.6,930.9,872.1,1953.0,0.0,1028.2,3551.6,2017.4,2836.7,1427.4,15907.6,6427.2,1416.1,1267.6,1034.9,3221.0,7268.8,701.7,1426.9,1349.8,1344.9,3145.7,3463.2,350.7,297.6,3838.9,5307.3,1512.7,4176.3,2302.0,1929.9,5344.6,3188.5,3066.2,6520.2
3188.3,2705.6,2274.6,2311.7,2157.6,1620.9,1562.1,2643.1,1028.2,0.0,4241.7,2707.5,3526.8,2117.4,16597.7,7117.3,2106.1,1957.7,1724.9,3911.0,7958.8,1391.8,2117.0,2039.8,2034.9,3835.7,4153.3,1040.8,971.7,4528.9,5997.3,2202.8,4866.3,2992.1,1946.8,6034.6,3878.6,3756.2,7210.2
2671.7,2962.1,3394.9,3432.0,3277.9,4047.6,3988.8,2971.1,4439.7,5129.7,0.0,2964.0,1703.5,3151.8,13185.8,6860.3,3226.4,3124.8,3518.4,1284.1,3717.1,3818.4,3237.3,3074.2,3069.3,1860.2,4803.6,4088.9,4399.2,4271.9,1755.6,3323.1,1454.5,3768.7,6031.4,5777.6,3621.6,2544.9,9250.9
1397.6,828.9,483.9,520.9,366.8,1136.5,1077.7,852.3,1528.6,2218.6,2450.9,0.0,1736.0,240.7,14806.9,5326.5,315.4,213.8,607.3,2120.3,6168.0,907.4,326.2,249.1,244.2,2044.9,2276.5,1177.9,1488.1,2738.2,4206.5,412.0,3075.5,1115.4,3120.4,4243.9,2087.8,1965.4,6339.9
1116.6,1407.0,1839.8,1876.9,1722.8,2492.5,2433.7,1416.0,2884.6,3574.6,863.3,1408.9,0.0,1596.7,13219.3,5305.2,1671.3,1569.7,1963.3,569.8,4580.4,2263.3,1682.2,1519.1,1514.2,457.3,3248.5,2533.9,2844.1,2716.8,2618.9,1768.0,1487.9,2213.6,4476.3,4222.5,2066.5,989.8,7695.9
1465.7,588.2,1077.4,1114.4,960.3,1730.0,1671.2,920.5,2122.1,2812.1,3044.4,590.0,2329.5,0.0,15400.4,4705.7,908.9,807.3,1200.8,2713.8,6761.5,1500.9,919.7,756.6,751.7,2638.4,2035.8,1771.4,2081.6,2117.3,4800.0,1005.5,3669.0,874.6,3713.8,3623.0,1467.0,2558.9,6933.4
2138.6,2169.4,2658.6,2695.6,2541.6,3311.2,3252.4,1788.1,3703.3,4393.4,3622.6,2171.3,2907.7,2415.4,0.0,6067.5,2490.1,2388.5,2782.0,3292.0,7339.8,3082.1,2500.9,2337.8,2333.0,3216.7,4010.9,3352.6,3662.8,3479.2,5378.3,2586.7,4247.3,2976.0,5295.1,4984.9,2828.8,3137.2,8382.4
6462.5,5908.3,6397.5,6434.6,6280.5,7050.2,6991.4,5917.3,7442.3,8132.3,7701.0,5910.2,6986.1,6154.4,20056.9,0.0,6229.0,6127.4,6521.0,7370.3,11418.1,6821.0,6239.8,6076.8,6071.9,7295.0,5020.7,7091.5,7401.8,4007.7,9456.6,6325.7,8325.6,3504.5,9034.0,1082.7,3357.3,7215.5,12253.5
1396.2,913.5,482.5,519.5,365.5,1221.1,1162.3,850.9,1613.2,2303.2,2449.6,915.3,1734.6,325.3,14805.5,5325.1,0.0,298.3,691.9,2118.9,6166.7,991.9,324.8,247.7,242.8,2043.6,2361.1,1262.4,1572.7,2736.8,4205.2,410.6,3074.2,1199.9,3204.9,4242.5,2086.5,1964.1,6424.4
1230.7,747.9,317.0,354.0,199.9,922.7,864.0,685.4,1314.8,2004.9,2284.0,749.8,1569.1,159.8,14640.0,5159.6,148.5,0.0,526.4,1953.4,6001.1,693.6,159.3,82.2,77.3,1878.1,2195.6,964.1,1274.3,2571.3,4039.7,245.1,2908.6,1034.4,2906.6,4077.0,1920.9,1798.5,6126.1
2100.8,1618.1,1187.2,1224.2,1070.1,187.4,128.6,1555.6,925.5,1615.6,3154.2,1620.0,2439.3,1030.0,15510.2,6029.8,1018.7,870.2,0.0,2823.6,6871.3,223.8,1029.5,952.4,947.5,2748.2,3065.8,574.8,885.0,3441.4,4909.8,1115.3,3778.8,1904.6,2517.3,4947.2,2791.1,2668.7,6122.8
998.7,1434.1,1866.9,1904.0,1749.9,2519.5,2460.7,1443.0,2911.6,3601.7,1213.6,1436.0,1005.2,1623.8,14076.1,5332.2,1698.4,1596.8,1990.3,0.0,4930.7,2290.4,1709.2,1546.1,1541.3,1314.1,3275.6,2560.9,2871.1,2743.8,2969.2,1795.0,2344.7,2240.7,4503.4,4249.6,2093.5,871.9,7722.9
6388.8,6679.2,7112.0,7149.1,6995.0,7764.7,7705.9,6688.2,8156.8,8846.8,3717.1,6681.1,5420.6,6868.9,14635.3,10577.4,6943.5,6841.9,7235.5,5001.2,0.0,7535.5,6954.4,6791.3,6786.4,5577.3,8520.7,7806.1,8116.3,7989.0,3090.5,7040.2,5171.6,7485.8,9748.5,9494.7,7338.7,6262.0,12968.0
1877.0,1394.3,963.4,1000.4,846.3,229.1,170.3,1331.8,701.7,1391.8,2930.4,1396.2,2215.5,806.2,15286.4,5806.0,794.9,646.4,338.8,2599.8,6647.5,0.0,805.7,728.5,723.7,2524.4,2842.0,351.0,661.2,3217.6,4686.0,891.5,3555.0,1680.8,2293.5,4723.4,2567.3,2444.9,5899.0
1302.0,819.2,388.3,425.3,168.2,1126.9,1068.1,756.7,1518.9,2209.0,2355.3,821.1,1640.4,231.1,14711.3,5230.9,305.7,204.1,597.7,2024.7,6072.4,897.7,0.0,153.5,148.6,1949.3,2266.9,1168.2,1478.4,2642.6,4110.9,213.4,2979.9,1105.7,3110.7,4148.3,1992.2,1869.8,6330.2
1234.4,665.8,320.8,357.8,203.7,973.4,914.6,689.2,1365.5,2055.5,2287.8,667.7,1572.9,77.6,14643.8,5163.4,152.3,50.7,444.2,1957.2,6004.9,744.3,163.1,0.0,81.1,1881.8,2113.4,1014.8,1325.0,2575.0,4043.4,248.9,2912.4,952.2,2957.2,4080.8,1924.7,1802.3,6176.8
1239.3,670.7,325.6,362.7,208.6,978.3,919.5,694.1,1370.4,2060.4,2292.7,672.5,1577.8,82.5,14648.7,5168.3,157.1,55.5,449.1,1962.0,6009.8,749.1,168.0,4.9,0.0,1886.7,2118.3,1019.6,1329.9,2579.9,4048.3,253.8,2917.3,957.1,2962.1,4085.6,1929.6,1807.2,6181.6
2368.6,2659.0,3091.9,3128.9,2974.8,3744.5,3685.7,2668.0,4136.6,4826.6,526.8,2660.9,1400.4,2848.7,12882.7,6557.2,2923.3,2821.7,3215.3,1821.8,4243.9,3515.3,2934.2,2771.1,2766.2,0.0,4500.5,3785.9,4096.1,3968.8,2282.4,3020.0,1151.4,3465.6,5728.3,5474.5,3318.5,2241.8,8947.9
3357.3,2803.1,3292.3,3329.3,3175.3,3944.9,3886.1,2812.1,4337.0,5027.1,4595.7,2805.0,3880.8,3049.2,16951.7,5242.8,3123.8,3022.2,3415.7,4265.1,8312.8,3715.8,3134.6,2971.5,2966.7,4189.8,0.0,3986.3,4296.5,2654.5,6351.4,3220.4,5220.3,2151.3,5928.8,4160.2,2004.1,4110.3,9148.3
2147.6,1664.8,1233.9,1270.9,1116.8,580.2,521.4,1602.3,350.7,1040.8,3200.9,1666.7,2486.0,1076.7,15556.9,6076.5,1065.4,916.9,684.2,2870.3,6918.0,351.0,1076.2,999.1,994.2,2794.9,3112.5,0.0,310.2,3488.2,4956.5,1162.0,3825.5,1951.3,1942.5,4993.9,2837.8,2715.4,6169.5
2457.8,1975.1,1544.1,1581.1,1427.1,890.4,831.6,1912.5,297.6,971.7,3511.1,1976.9,2796.2,1386.9,15867.1,6386.7,1375.6,1227.1,994.4,3180.5,7228.2,661.2,1386.4,1309.3,1304.4,3105.2,3422.7,310.2,0.0,3798.4,5266.8,1472.2,4135.8,2261.5,1873.4,5304.1,3148.0,3025.7,6479.7
3874.2,3320.0,3809.2,3846.2,3692.1,4461.8,4403.0,3328.9,4853.9,5543.9,5112.6,3321.8,4397.7,3566.0,17468.6,4007.7,3640.7,3539.0,3932.6,4781.9,8829.7,4232.6,3651.5,3488.4,3483.5,4706.6,2432.3,4503.2,4813.4,0.0,6868.2,3737.3,5737.2,808.6,6445.6,2925.0,650.3,4627.1,9665.2
4427.3,4717.7,5150.6,5187.6,5033.5,5803.2,5744.4,4726.7,6195.3,6885.3,1755.6,4719.6,3459.1,4907.4,14941.4,8615.9,4982.0,4880.4,5274.0,3039.7,3090.5,5574.0,4992.9,4829.8,4824.9,3615.8,6559.2,5844.6,6154.8,6027.5,0.0,5078.7,3210.1,5524.3,7787.0,7533.2,5377.2,4300.5,11006.6
1387.8,905.1,474.1,511.2,45.2,1212.7,1153.9,842.5,1604.8,2294.8,2441.2,906.9,1726.2,316.9,14797.1,5316.8,391.5,289.9,683.5,2110.5,6158.3,983.5,213.4,239.3,234.4,2035.2,2352.7,1254.1,1564.3,2728.4,4196.8,0.0,3065.8,1191.5,3196.5,4234.1,2078.1,1955.7,6416.1
2456.2,2746.6,3179.4,3216.4,3062.3,3832.0,3773.2,2755.5,4224.1,4914.2,1541.1,2748.4,1487.9,2936.2,11927.7,6644.7,3010.9,2909.3,3302.8,1909.3,5258.3,3602.9,3021.7,2858.6,2853.7,1644.7,4588.0,3873.4,4183.6,4056.3,3296.8,3107.5,0.0,3553.2,5815.9,5562.0,3406.0,2329.3,9035.4
3371.0,1407.3,1896.5,1933.5,1779.5,2549.1,2490.3,2825.8,2941.2,3631.3,3863.5,1409.2,3148.6,1653.3,16219.5,3504.5,1728.0,1626.4,2019.9,3532.9,7580.7,2320.0,1738.8,1575.7,1570.9,3457.6,1929.1,2590.5,2900.7,808.6,5619.2,1824.6,4488.2,0.0,4533.0,2421.8,158.2,3378.1,7752.5
4090.0,3607.3,3176.3,3213.4,3059.3,2522.6,2463.8,3544.8,1929.9,1946.8,5143.4,3609.2,4428.5,3019.1,17499.4,8019.0,3007.8,2859.4,2626.6,4812.7,8860.5,2293.5,3018.7,2941.5,2936.7,4737.4,5055.0,1942.5,1873.4,5430.6,6899.0,3104.5,5768.0,3893.8,0.0,6936.3,4780.3,4657.9,8111.9
5379.9,4825.7,5314.9,5351.9,5197.8,5967.5,5908.7,4834.6,6359.6,7049.6,6618.3,4827.5,5903.4,5071.7,18974.3,1082.7,5146.4,5044.8,5438.3,6287.7,10335.4,5738.4,5157.2,4994.1,4989.2,6212.3,3938.0,6008.9,6319.1,2925.0,8373.9,5243.0,7242.9,2421.8,7951.3,0.0,2274.7,6132.8,11170.9
3223.8,2669.6,3158.8,3195.9,3041.8,3811.5,3752.7,2678.6,4203.6,4893.6,4462.3,2671.5,3747.4,2915.7,16818.2,3357.3,2990.3,2888.7,3282.3,4131.6,8179.4,3582.3,3001.2,2838.1,2833.2,4056.3,1782.0,3852.8,4163.1,650.3,6217.9,3087.0,5086.9,158.2,5795.3,2274.7,0.0,3976.8,9014.8
875.0,1782.9,2215.7,2252.8,2098.7,2868.4,2809.6,1791.8,3260.4,3950.5,1496.4,1784.8,781.5,1972.6,13852.3,5681.0,2047.2,1945.6,2339.1,903.0,5213.5,2639.2,2058.0,1894.9,1890.1,1090.4,3624.4,2909.7,3219.9,3092.6,3252.0,2143.9,2121.0,2589.5,4852.2,4598.4,2442.3,0.0,8071.7
2131.2,2162.1,2651.3,2688.3,2534.2,3303.9,3245.1,1780.8,3696.0,4386.0,3615.3,2163.9,2900.4,2408.1,19298.7,6060.2,2482.8,2381.2,2774.7,3284.7,7332.4,3074.8,2493.6,2330.5,2325.6,3209.3,4003.5,3345.3,3655.5,3471.8,5370.9,2579.4,4239.9,2968.7,5287.7,4977.5,2821.5,3129.8,0.0
