0.0,1373.7,876.5,373.5,1128.1,1314.9,3080.7,3080.7,2871.3,1747.4,521.5,1609.7,481.5,729.7,5261.3,892.5,1234.6,253.4,672.3,941.9,202.6,229.7,635.3,649.8,533.0,177.8,347.5,330.7,278.9,1175.9,929.4,1324.0,1325.9,1459.6,1206.1,508.6,1178.4,1240.2,1183.7,1002.0,1036.2,1204.2,1330.6,4026.2,1933.8,5405.3,3349.7,5624.4,4508.5,3708.7,4205.7,907.9,4353.4,5231.4,4602.5,4179.1,409.1,4757.3,1538.9,837.5,842.3,1277.2,1076.4,1036.8,1425.6,347.5,234.0,544.6,901.7,580.7,859.7,1296.6,395.7,460.2,547.6,1933.1,1366.6,1326.6,1504.2,956.3,4179.1,1315.0,4351.2,1339.5,5090.3,1077.6,1177.0,1294.9,871.3,987.6,799.1,4025.3,630.6,1043.0,406.1,2514.2,4305.1,5452.2,880.9,1232.0,1330.9,1665.2,2336.0,889.5,2764.3,2764.3,3005.6,1532.9,1064.5,1930.0,3094.1,4193.4,3490.7,5721.8
1314.3,0.0,787.5,968.3,161.2,348.0,3675.6,3675.6,3466.2,714.9,1116.3,642.9,1076.3,683.8,3390.7,803.5,657.4,1351.1,1267.2,2254.9,1145.3,1271.6,1230.2,1549.6,1329.6,1120.5,1034.1,1017.2,1320.8,598.7,765.7,291.6,293.5,427.1,173.7,1103.4,601.2,663.1,606.5,956.1,990.4,627.0,298.2,5246.7,901.3,3534.8,3337.6,9202.7,4486.3,4922.2,5419.3,744.2,4410.2,8809.8,8488.5,4761.8,1722.2,4735.2,506.5,1432.3,1437.1,608.9,408.0,459.7,458.7,1034.1,1275.9,1139.4,920.8,1175.5,1454.6,329.8,990.5,1055.0,1142.5,900.6,399.7,294.2,471.7,379.2,4761.8,282.6,4412.5,307.1,7713.4,409.2,873.4,262.5,1466.2,1582.5,1394.0,5245.8,1225.4,997.1,1719.1,3109.1,5525.7,3581.7,791.9,199.5,246.9,508.5,2231.7,858.9,4570.2,4570.2,4364.4,448.9,1033.8,3288.8,1882.2,5552.2,3140.9,6194.5
1160.8,568.3,0.0,814.8,322.7,509.5,3522.1,3522.1,3312.7,942.0,962.8,804.3,922.8,455.6,2683.4,87.1,429.2,1197.6,1113.7,2101.4,991.8,1118.1,1076.6,1396.1,1176.1,967.0,880.5,863.7,1167.3,370.5,612.2,518.6,520.5,654.2,400.7,949.9,373.0,434.9,378.3,727.9,762.1,398.8,525.2,4467.5,1128.4,2539.4,3200.5,5700.0,4349.3,4868.2,5365.2,590.7,4273.2,5307.1,8715.6,4624.7,1568.7,4598.2,733.5,1278.8,1283.6,471.8,271.0,231.5,620.2,880.5,1122.4,985.9,692.6,1022.0,1301.1,491.2,837.0,901.5,824.6,1127.7,561.2,521.2,698.8,151.0,4624.7,509.6,4275.4,534.1,7940.4,272.2,645.2,489.5,1312.7,1428.9,1240.5,4466.6,1071.9,768.9,1565.6,2955.6,4746.4,3808.7,563.7,426.6,804.1,1194.3,1734.5,1046.5,2638.2,2638.2,3460.6,1006.1,1221.5,2385.0,2492.6,4648.5,4431.5,6176.9
671.9,1000.2,503.0,0.0,754.6,941.4,3033.1,3033.1,2823.8,1373.9,148.0,1236.2,108.0,356.2,4490.1,519.0,861.1,627.4,624.7,1531.3,502.8,530.0,587.7,907.2,687.1,478.1,391.6,374.8,579.2,802.4,555.9,950.5,952.4,1086.1,832.6,461.0,804.9,866.8,810.2,628.5,662.7,830.7,957.1,3978.6,1560.3,2971.3,3632.4,10302.0,4781.2,4298.1,4795.1,534.4,4705.1,9909.1,9587.9,4768.5,998.5,5030.1,1165.4,789.9,794.7,903.7,702.9,663.4,1052.1,391.6,534.3,171.1,528.2,533.1,812.1,923.1,348.1,86.7,174.1,1559.6,993.1,953.1,1130.7,582.9,4768.5,941.5,4707.3,966.0,8812.7,704.1,803.5,921.4,823.8,940.0,751.6,3977.7,583.0,669.5,995.5,2466.7,4257.5,4681.0,507.4,858.5,984.9,1319.2,1990.0,543.5,2510.0,2510.0,2751.3,1186.9,718.5,1675.7,2748.1,3939.1,3144.7,5467.5
1186.8,330.1,660.0,840.8,0.0,186.8,3548.0,3548.0,3338.7,703.8,988.8,481.7,948.8,556.2,3379.6,675.9,529.9,1223.5,1139.6,2127.4,1017.7,1144.1,1102.6,1422.1,1202.0,993.0,906.5,889.7,1193.3,471.2,638.2,280.4,282.3,416.0,162.5,975.9,473.6,535.5,479.0,828.5,862.8,499.4,287.0,5235.6,890.2,3523.6,3210.0,9191.6,4358.8,4794.7,5291.7,616.7,4282.7,8798.7,8477.4,4634.3,1594.6,4607.7,495.3,1304.8,1309.6,481.3,280.5,332.1,297.5,906.5,1148.4,1011.9,793.2,1048.0,1327.0,168.5,863.0,927.5,1014.9,889.5,238.5,283.1,460.6,251.6,4634.3,271.4,4284.9,296.0,7702.2,281.7,745.9,251.3,1338.6,1454.9,1266.5,5234.7,1097.9,869.6,1591.6,2981.5,5514.6,3570.6,664.3,188.4,177.8,568.0,1986.0,528.8,2889.7,2889.7,4423.9,379.7,703.7,3348.3,1813.1,5611.7,3200.4,6125.3
1313.0,790.4,1120.2,967.0,460.2,0.0,3674.2,3674.2,3464.8,1164.0,1115.0,396.9,1075.0,1016.4,3629.8,1136.2,990.1,1349.7,1265.8,2253.6,1143.9,1270.3,1228.8,1548.3,1328.2,1119.2,1032.7,1015.9,1319.5,931.4,764.4,740.7,742.6,876.3,622.8,1102.1,933.9,995.7,939.2,1288.8,1323.0,959.7,747.3,5485.8,1140.4,2675.1,3336.2,5835.7,4485.0,4920.9,5417.9,742.9,4408.9,5442.8,8727.6,4760.4,1720.8,4733.9,784.1,1431.0,1435.8,607.5,515.5,792.3,212.7,1032.7,1274.6,1138.1,1253.5,1174.2,1453.2,83.7,989.1,1053.7,1141.1,1139.7,153.7,743.3,857.6,711.8,4760.4,731.7,4411.1,756.2,7952.4,514.3,1206.1,711.6,1464.8,1581.1,1392.6,5484.9,1224.1,1329.8,1717.8,3107.7,5764.7,3820.8,1124.6,648.6,364.6,754.8,2172.8,691.0,3076.5,3076.5,4610.7,566.5,866.0,3535.1,1999.8,5798.5,3387.2,6312.1
3368.5,5174.4,3242.4,3114.2,3493.9,3680.7,0.0,0.0,962.8,4113.3,2887.3,5097.9,2847.4,3095.5,6728.5,3258.3,3600.5,3049.9,2412.7,2663.2,3199.5,2970.4,2800.7,2608.5,3028.4,3174.7,3088.2,3071.4,3019.6,3541.8,3295.3,5124.7,5154.0,3825.5,3572.0,2576.4,3544.3,3606.1,3549.6,3813.7,4104.8,3570.1,3696.5,5101.8,4523.4,6872.5,7733.4,12540.4,9235.9,3343.5,3840.5,3273.8,9159.7,12147.5,11826.3,3814.0,2855.8,9484.7,4888.6,3002.9,3007.7,3643.1,3442.3,3402.7,3791.5,3088.2,2974.8,2910.5,3896.3,2746.1,3025.1,3662.5,3087.4,2826.1,2913.5,4522.7,3732.5,5154.7,4962.0,3322.2,3814.0,5143.1,9162.0,3705.4,11051.1,3443.4,3812.2,3660.8,3036.8,2257.7,2384.8,5100.9,2796.0,4111.5,2858.9,697.6,5380.7,6919.4,3246.7,3597.9,4618.1,4390.0,4186.2,3250.7,1113.3,1113.3,4337.2,4820.1,3425.7,3261.7,5138.7,5525.1,6883.2,7053.5
3368.5,5174.4,3242.4,3114.2,3493.9,3680.7,0.0,0.0,962.8,4113.3,2887.3,5097.9,2847.4,3095.5,6728.5,3258.3,3600.5,3049.9,2412.7,2663.2,3199.5,2970.4,2800.7,2608.5,3028.4,3174.7,3088.2,3071.4,3019.6,3541.8,3295.3,5124.7,5154.0,3825.5,3572.0,2576.4,3544.3,3606.1,3549.6,3813.7,4104.8,3570.1,3696.5,5101.8,4523.4,6872.5,7733.4,12540.4,9235.9,3343.5,3840.5,3273.8,9159.7,12147.5,11826.3,3814.0,2855.8,9484.7,4888.6,3002.9,3007.7,3643.1,3442.3,3402.7,3791.5,3088.2,2974.8,2910.5,3896.3,2746.1,3025.1,3662.5,3087.4,2826.1,2913.5,4522.7,3732.5,5154.7,4962.0,3322.2,3814.0,5143.1,9162.0,3705.4,11051.1,3443.4,3812.2,3660.8,3036.8,2257.7,2384.8,5100.9,2796.0,4111.5,2858.9,697.6,5380.7,6919.4,3246.7,3597.9,4618.1,4390.0,4186.2,3250.7,1113.3,1113.3,4337.2,4820.1,3425.7,3261.7,5138.7,5525.1,6883.2,7053.5
3141.5,4947.4,3015.4,2887.2,3266.9,3453.7,616.1,616.1,0.0,3886.3,2660.3,4871.0,2620.4,2868.5,6501.5,3031.3,3373.5,2822.9,2185.7,3369.3,2972.5,2743.4,2573.7,2381.5,2801.4,2947.7,2861.3,2844.4,2792.6,3314.8,3068.3,4897.7,4927.0,3598.5,3345.0,2349.4,3317.3,3379.1,3322.6,3586.7,3877.8,3343.1,3469.5,4488.9,4296.4,6645.5,7506.4,12313.4,9008.9,6136.1,6633.1,3046.8,8932.7,11920.5,11599.3,11727.8,2628.8,9257.7,4661.6,2775.9,2780.7,3416.1,3215.3,3175.7,3564.5,2861.3,2747.8,2683.5,3669.3,2519.1,2798.1,3435.5,2860.5,2599.1,2686.5,4295.7,3505.5,4927.8,4735.0,3095.2,11727.8,4916.1,8935.0,3478.4,10824.1,3216.4,3585.2,3433.8,2809.8,2030.7,2157.8,4488.0,2569.0,3884.5,2631.9,470.6,4767.9,6692.4,3019.7,3370.9,4408.7,4180.6,3976.9,3041.4,598.4,598.4,4127.9,4610.7,3216.3,3052.3,4929.4,4725.0,6673.9,6844.1
1843.8,759.9,1317.0,1497.8,690.7,877.5,5131.0,5131.0,4921.7,0.0,1645.8,1172.4,1605.8,1213.2,3809.4,1333.0,1186.9,1880.6,1796.7,2784.4,1674.8,1801.1,1759.6,2079.1,1859.1,1650.0,1563.5,1546.7,1850.3,1128.2,1295.2,710.2,712.1,329.6,614.6,1632.9,1130.7,1192.5,1136.0,1485.6,1519.8,1156.5,416.8,5665.4,1319.9,3953.4,4814.3,9621.3,5015.8,5451.7,5948.7,1273.7,4939.7,9228.4,8907.2,9035.7,2251.7,5264.7,925.1,1961.8,1966.6,1138.3,937.5,989.1,988.2,1563.5,1805.4,1668.9,1450.3,1705.0,1984.1,859.3,1520.0,1584.5,1671.9,1319.2,929.2,712.8,890.3,908.6,9035.7,701.2,4941.9,748.0,8132.0,938.7,1402.9,452.5,1995.7,2111.9,1923.5,5664.5,1754.9,1526.6,2248.6,4564.6,5944.3,4000.3,1321.4,640.4,620.6,1033.1,3412.3,1232.6,3509.1,3509.1,4778.3,822.6,1407.5,3702.7,1122.3,5966.1,3665.5,5434.6
956.6,852.2,355.1,610.6,606.6,793.4,3317.8,3317.8,3108.4,1225.9,0.0,1088.3,718.6,208.2,4342.1,371.0,713.2,993.3,909.4,1897.1,787.5,913.8,872.4,1191.8,971.8,762.7,676.3,659.4,963.0,654.4,407.9,802.5,804.4,938.1,684.6,745.7,656.9,718.8,662.2,480.5,514.8,682.7,809.2,4515.8,1412.3,2823.3,3484.5,10154.1,4633.2,4663.9,5161.0,386.4,4557.1,9761.2,9439.9,4908.7,1364.4,4882.1,1017.4,1074.5,1079.3,755.7,554.9,515.4,904.1,676.3,918.2,657.4,445.2,817.7,1096.8,775.1,632.7,697.2,577.2,1411.6,845.1,805.2,982.7,434.9,4908.7,793.5,4559.3,818.1,8664.8,556.1,655.6,773.4,1108.4,1224.7,1036.2,4514.9,867.6,521.6,1361.3,2751.3,4794.7,4533.1,359.4,710.5,1132.8,1467.2,1709.2,691.5,2283.1,2283.1,2524.4,1334.8,866.4,1448.8,2467.3,3712.2,3292.7,5240.7
1500.5,673.2,1386.2,1154.5,726.2,888.4,4554.6,4554.6,4345.3,1197.8,1302.5,0.0,1262.5,1282.4,3233.0,1402.1,1256.0,1537.3,1453.4,2441.1,1331.5,1457.8,1416.3,1735.8,1515.8,1306.7,1220.2,1203.4,1507.0,1197.3,951.9,623.5,652.8,910.0,656.6,1289.6,1199.8,1261.7,1205.1,1646.0,1937.0,1225.6,781.1,5089.0,743.5,3377.0,4237.9,9044.9,5740.4,5108.4,5605.4,930.4,5664.2,8652.0,8330.8,8459.3,1908.4,5989.2,387.3,1618.5,1623.3,795.0,703.0,1058.3,999.2,1220.2,1462.1,1325.6,1728.5,1361.7,1640.8,870.2,1176.7,1241.2,1328.6,742.8,940.2,653.5,460.7,977.8,8459.3,641.9,5666.5,790.0,7555.6,701.8,1644.4,745.4,1652.4,1768.6,1580.2,5088.1,1411.6,1943.8,1905.3,3988.2,5367.9,3423.9,1390.5,682.4,659.5,164.7,3165.6,985.9,4493.7,4493.7,4287.9,861.4,1160.9,3212.3,2294.7,5475.7,3064.4,7004.2
640.4,968.7,471.5,294.4,723.1,909.9,3001.6,3001.6,2792.3,1342.4,116.5,1204.7,0.0,324.7,4458.6,487.5,829.6,595.9,593.2,1499.8,471.3,498.5,556.2,875.7,655.6,446.6,360.1,343.3,547.7,770.9,524.4,919.0,920.9,1054.6,801.1,429.5,773.4,835.3,778.7,597.0,631.2,799.2,925.6,3947.1,1528.8,2939.8,3600.9,10270.5,4749.7,4266.6,4763.6,502.9,4673.6,9877.6,9556.4,4737.0,967.0,4998.6,1133.9,758.4,763.2,872.2,671.4,631.9,1020.6,360.1,502.8,139.6,496.7,501.6,780.6,891.6,316.6,55.2,142.6,1528.1,961.6,921.6,1099.2,551.3,4737.0,910.0,4675.8,934.5,8781.2,672.6,772.0,889.9,792.3,908.5,720.1,3946.2,551.5,638.0,964.0,2435.2,4226.0,4649.5,475.9,827.0,1092.9,1427.2,2333.4,651.5,2243.2,2243.2,2484.4,1294.9,826.5,1408.8,2856.1,3672.3,3252.7,5200.7
931.3,827.0,329.8,585.3,581.3,768.1,3292.5,3292.5,3083.2,1200.7,733.3,1063.0,693.3,0.0,4273.7,345.7,687.9,968.0,884.1,1871.9,762.2,888.6,847.1,1166.6,946.5,737.5,651.0,634.2,937.8,629.2,382.7,777.3,779.2,912.9,659.4,720.4,631.7,693.5,637.0,412.0,446.3,657.5,783.9,4447.3,1387.1,2798.1,3459.2,10085.6,4608.0,4638.7,5135.7,361.2,4531.9,9692.7,9371.4,4883.4,1339.1,4856.8,992.2,1049.3,1054.1,730.5,529.7,490.1,878.9,651.0,892.9,588.9,376.7,792.5,1071.5,749.9,607.5,672.0,508.7,1386.4,819.9,779.9,957.5,409.6,4883.4,768.3,4534.1,792.8,8596.3,530.9,587.1,748.2,1083.2,1199.4,1011.0,4446.4,842.4,453.1,1336.1,2726.0,4726.2,4464.6,334.2,685.3,700.3,1090.6,1544.4,899.7,2491.3,2491.3,3270.5,902.3,1074.6,2194.9,2302.5,4458.3,4241.4,5986.8
3044.3,2888.7,4179.3,2698.3,2948.2,3135.0,6631.1,6631.1,6421.7,3413.4,2846.3,2812.2,2806.3,3989.2,0.0,4195.3,3444.4,3081.1,2997.2,3388.2,2875.3,3001.6,2960.2,3279.6,3059.6,2850.5,2764.1,2747.2,3050.8,3385.7,2495.7,2839.0,2868.3,3125.6,2872.1,2833.4,3388.2,3450.1,3393.5,3722.4,4013.4,3414.0,2996.6,7165.4,2757.0,144.0,1097.0,3950.2,2599.5,3216.7,4419.5,2474.2,2523.4,3557.3,3298.3,2874.9,3452.2,2848.3,2602.8,4621.9,4626.7,2338.9,3195.1,3246.7,3245.8,2764.1,3006.0,2869.4,3804.9,2905.5,4784.3,3116.8,2720.5,2785.0,2872.5,2756.4,3186.8,2869.0,2676.3,3166.2,2874.9,2857.4,2525.6,3005.5,4710.9,3196.2,3720.8,2960.9,4772.6,3312.5,3124.0,7164.5,2955.4,4020.2,3449.1,6064.6,7444.3,283.0,4183.7,2898.0,3296.4,3068.3,4796.2,2395.7,6124.3,6124.3,5918.4,3498.4,1979.9,4842.8,5093.2,7106.2,446.3,8634.7
1073.8,481.3,472.3,727.8,235.6,422.4,3435.0,3435.0,3225.6,854.9,875.7,717.3,835.8,368.5,2596.4,0.0,342.2,1110.5,1026.6,2014.4,904.7,1031.1,989.6,1309.1,1089.0,880.0,793.5,776.7,1080.3,283.4,525.1,431.5,433.4,567.1,313.6,862.9,285.9,347.8,291.2,640.8,675.1,311.7,438.2,4380.4,1041.3,2452.4,3113.5,5613.0,4262.2,4781.1,5278.2,503.7,4186.1,5220.1,8628.5,4537.7,1481.6,4511.1,646.5,1191.8,1196.6,384.7,183.9,144.4,533.1,793.5,1035.4,898.9,605.5,935.0,1214.0,404.2,749.9,814.5,737.5,1040.6,474.1,434.2,611.7,63.9,4537.7,422.6,4188.3,447.1,7853.4,185.1,558.2,402.4,1225.6,1341.9,1153.4,4379.5,984.9,681.9,1478.5,2868.5,4659.4,3721.7,476.6,339.5,820.0,1210.3,1750.4,1062.5,2654.1,2654.1,3476.6,1022.0,1237.4,2401.0,2508.5,4664.4,4447.4,6192.8
1088.6,984.3,487.1,742.6,738.7,925.5,3449.8,3449.8,3240.5,1358.0,890.6,1220.3,850.6,383.3,3099.4,503.1,0.0,1125.3,1041.4,2029.2,919.5,1045.9,1004.4,1323.9,1103.8,894.8,808.3,791.5,1095.1,298.3,540.0,934.6,936.5,1070.2,816.7,877.7,300.8,5.6,306.1,655.7,689.9,326.6,941.2,4395.3,1544.4,2955.4,3616.5,6116.0,4765.3,4796.0,5293.0,518.5,4689.2,5723.1,9615.1,5040.7,1496.4,5014.2,1149.5,1206.6,1211.4,887.8,687.0,159.2,1036.2,808.3,1050.2,913.7,620.4,949.8,1228.8,907.2,764.8,829.3,916.7,1543.7,977.2,937.2,1114.8,566.9,5040.7,925.6,4691.4,950.1,8839.9,688.2,573.0,905.5,1240.5,1356.7,1168.3,4394.4,999.7,696.7,1493.4,2883.4,4674.2,4708.2,491.5,842.6,674.0,1064.2,1788.7,1058.6,2996.3,2996.3,3514.8,875.9,1233.6,2439.2,2546.8,4702.7,3696.6,6231.1
337.3,1487.4,990.2,487.2,1241.7,1428.5,3126.7,3126.7,2917.3,1861.0,635.1,1723.4,595.2,843.3,5307.3,1006.1,1348.3,0.0,718.3,903.9,316.2,343.4,681.3,611.8,495.0,291.5,461.2,444.4,392.6,1289.6,1043.0,1437.7,1439.6,1573.3,1319.8,554.6,1292.0,1353.9,1297.4,1115.6,1149.9,1317.8,1444.3,4072.1,2047.4,5451.3,3311.7,5586.3,4470.5,3670.6,4167.7,1021.5,4315.4,5193.4,4564.4,4141.1,371.1,4719.3,1652.6,883.5,888.3,1390.9,1190.0,1150.5,1539.2,461.2,347.7,658.2,1015.3,626.7,905.7,1410.3,509.3,573.8,661.3,2046.7,1480.2,1440.3,1617.8,1070.0,4141.1,1428.7,4313.2,1453.2,5052.3,1191.2,1290.7,1408.6,917.3,1033.6,845.1,4071.2,676.6,1156.7,368.0,2560.2,4351.1,5498.2,994.5,1345.6,1367.6,1701.9,2535.9,926.3,2445.7,2445.7,2686.9,1569.6,1101.2,1611.3,3130.8,3874.8,3527.4,5403.2
955.8,1326.9,829.7,701.5,1081.3,1268.1,2408.4,2408.4,2199.0,1700.6,474.7,1562.9,434.7,682.8,5014.0,845.6,1187.8,637.2,0.0,1541.1,786.8,557.8,388.0,282.4,615.7,762.0,675.6,658.7,607.0,1129.1,882.6,1277.2,1279.1,1412.8,1159.3,163.7,1131.6,1193.4,1136.9,955.2,989.4,1157.4,1283.8,3778.9,2809.0,5158.0,3959.1,10826.0,5107.9,4307.8,4804.9,861.1,4952.6,10433.0,5201.6,4778.3,1008.3,5356.7,1492.1,590.2,595.0,1230.4,1029.6,990.0,1378.8,675.6,562.1,497.8,854.9,333.4,612.5,1249.8,674.8,413.4,500.8,2808.3,1319.8,1279.8,1457.4,909.5,4778.3,1268.2,4950.4,1292.7,9336.6,1030.8,1130.2,1248.1,624.1,315.3,126.8,3778.0,383.3,996.2,1005.2,1841.9,4057.8,5204.9,834.1,1185.2,1283.7,1618.1,2437.8,842.4,1808.5,1808.5,2588.8,1485.7,1017.3,1513.2,3046.9,3776.6,3443.5,5305.1
1136.4,2325.9,1828.7,1286.3,2080.3,2267.1,2666.6,2666.6,3623.1,2699.6,1473.7,2562.0,1433.7,1681.9,3388.2,1844.7,2186.8,1166.2,1424.1,0.0,1115.3,1142.5,1387.1,1317.5,1200.8,1090.6,1260.3,1243.5,1191.7,2128.1,1881.6,2276.2,2278.1,2411.8,2158.3,1260.3,2130.6,2192.5,2135.9,1954.2,1988.5,2156.4,2282.8,4777.9,3808.0,3379.4,2497.8,4772.4,3656.6,2856.7,3353.8,1860.1,3501.5,4379.5,3750.6,3327.2,709.4,3905.4,2491.1,1589.2,1594.0,2543.4,2028.6,1989.1,2377.8,1260.3,1146.8,1496.8,1853.9,1332.4,1611.5,2248.8,1308.4,1412.4,1499.8,3807.3,2318.8,2278.8,2456.4,1908.6,3327.2,2267.2,3499.3,2291.7,4238.4,2029.8,2129.2,2247.1,1623.1,1372.2,1550.9,4777.0,1382.3,1995.2,706.3,3266.0,5056.8,3150.0,1833.1,2184.2,2271.5,2605.8,3439.8,1830.1,2992.1,2992.1,3590.8,2473.5,2005.1,2515.2,4034.7,4778.6,3560.7,6307.1
516.3,1262.2,765.0,262.0,1016.6,1203.4,2969.2,2969.2,2759.8,1635.9,410.0,1498.2,370.0,618.1,5149.8,781.0,1123.1,471.8,560.8,1375.7,0.0,118.2,523.8,843.3,623.2,322.5,236.0,219.2,167.4,1064.4,817.9,1212.5,1214.4,1348.1,1094.6,397.1,1066.9,1128.7,1072.2,890.5,924.7,1092.7,1219.1,3914.7,1822.3,5293.8,3894.4,6058.2,5043.2,4142.5,4639.5,796.4,4787.2,5665.2,5036.3,4612.9,842.9,5292.0,1427.4,726.0,730.8,1165.7,964.9,925.3,1314.1,236.0,122.5,433.1,790.2,469.2,748.2,1185.1,284.2,348.7,436.1,1821.6,1255.1,1215.1,1392.7,844.8,4612.9,1203.5,4785.0,1228.0,9472.4,966.1,1065.5,1183.4,759.8,876.1,687.6,3913.8,519.1,931.5,839.9,2402.7,4193.6,5340.7,769.4,1120.5,1161.8,1496.1,2166.9,720.5,2595.3,2595.3,2836.5,1363.8,895.4,1760.9,2925.0,4024.3,3321.6,5552.8
398.1,1400.1,903.0,399.9,1154.5,1341.3,3107.2,3107.2,2897.8,1773.8,547.9,1636.2,507.9,756.1,5287.7,918.9,1261.1,353.6,698.8,1257.5,229.0,0.0,661.8,981.2,761.2,204.3,117.8,101.0,305.4,1202.3,955.8,1350.4,1352.3,1486.0,1232.5,535.0,1204.8,1266.7,1210.1,1028.4,1062.7,1230.6,1357.1,4052.6,1960.2,5431.7,3665.3,5939.9,4824.1,4024.2,4521.3,934.3,4669.0,5547.0,4918.0,4494.7,724.7,5072.9,1565.4,863.9,868.7,1303.6,1102.8,1063.3,1452.0,117.8,260.5,571.0,928.1,607.1,886.2,1323.0,422.1,486.6,574.1,1959.5,1393.0,1353.1,1530.6,982.8,4494.7,1341.4,4666.8,1366.0,9610.3,1104.0,1203.5,1321.3,897.8,1014.1,825.6,4051.7,657.0,1069.5,721.7,2540.7,4331.5,5478.7,907.3,1258.4,1288.2,1622.5,2456.5,846.8,2366.2,2366.2,2607.5,1490.2,1021.8,1531.9,3051.4,3795.3,3448.0,5323.8
867.0,1238.1,740.9,612.7,992.5,1179.3,2858.6,2858.6,2649.3,1611.8,385.9,1474.1,345.9,594.1,4797.2,756.9,1099.0,548.4,450.3,1452.3,698.0,469.0,0.0,732.7,526.9,673.2,586.8,569.9,518.2,1040.3,793.8,1188.4,1190.3,1324.0,1070.5,286.5,1042.8,1104.7,1048.1,866.4,900.6,1068.6,1195.0,3562.0,2592.1,4941.2,5802.1,10609.1,5019.1,4219.0,4716.1,772.3,4863.8,10216.2,9894.9,4689.5,919.5,5267.9,1403.3,373.4,378.2,1141.6,940.8,901.3,1290.0,586.8,473.3,409.0,766.1,54.6,224.4,1161.0,586.0,324.6,412.0,2591.4,1231.0,1191.0,1368.6,820.7,4689.5,1179.4,4861.6,1203.9,9119.8,942.0,1041.4,1159.3,236.0,765.5,577.1,3561.1,4.7,907.4,916.4,2292.2,3841.0,4988.1,745.3,1096.4,1246.7,1581.0,2158.7,805.3,2196.5,2196.5,2309.7,1448.7,980.3,1234.1,3111.2,3497.6,3406.5,5026.0
