0.0,1892.1,4094.4,2535.1,2330.0,3628.1,2710.3,4922.0,2554.5,5118.3,2892.7,2851.9,436.4,2535.5,2847.0,914.9,356.4,4572.4,4873.8,3069.1,3573.3,5733.6,2750.0,3774.5,1387.3,9117.4,2022.0,730.3,4459.6,11231.5,7172.7,6789.2,8010.7,4387.9,3312.7,4022.8
1892.1,0.0,2396.7,837.5,632.3,1930.4,1012.6,6138.7,3771.1,6335.0,1195.1,1154.2,1653.0,837.8,1149.3,977.2,1573.0,5789.0,6090.4,4285.8,4790.0,6950.2,1052.3,2076.8,504.8,10334.1,2250.8,1946.9,5676.3,12448.1,8389.3,5091.5,6313.0,5604.5,1615.0,2325.1
4090.3,2392.6,0.0,1731.4,1883.1,731.8,1906.6,8336.9,5969.3,8533.2,2551.4,1437.7,3851.2,1731.8,2043.3,3175.4,3771.2,7987.2,8288.6,6484.0,6988.2,9148.4,2053.9,2590.9,2703.0,12532.3,4449.1,4145.1,7874.5,14646.3,10587.6,2829.9,4051.4,7802.7,2616.7,71.7
2534.0,836.3,1734.4,0.0,326.8,1268.1,298.2,6780.6,4413.0,6976.9,995.0,491.9,2294.9,-0.3,434.9,1619.1,2214.9,6430.9,6732.3,4927.7,5431.9,7592.1,497.6,1876.8,1146.7,10976.0,2892.8,2588.8,6318.2,13090.0,9031.2,4429.2,5650.7,6246.4,1060.3,1662.7
2330.0,632.3,1887.3,328.0,0.0,1420.9,503.1,6576.6,4209.0,6772.9,698.2,644.7,2090.9,328.3,639.8,1415.1,2010.9,6226.9,6528.4,4723.7,5227.9,7388.2,542.8,1580.0,942.7,10772.0,2688.8,2384.8,6114.2,12886.0,8827.3,4582.0,5803.5,6042.4,1105.5,1815.6
3648.1,1950.5,471.4,1289.3,1441.0,0.0,1464.4,7894.7,5527.2,8091.1,2109.2,995.6,3409.1,1289.6,1601.1,2733.3,3329.1,7545.1,7846.5,6041.8,6546.0,8706.3,1611.8,2991.0,2260.8,12090.1,4006.9,3703.0,7432.4,14204.2,10145.4,3166.1,4387.6,7360.6,2174.5,399.7
2710.3,1012.6,1910.7,255.8,503.1,1444.4,0.0,6956.9,4589.4,7153.2,1171.4,522.1,2471.2,256.1,136.7,1795.4,2391.2,6607.2,6908.7,5104.0,5608.2,7768.5,674.0,2053.1,1323.0,11152.3,3069.1,2765.2,6494.5,13266.3,9207.6,4605.5,5827.0,6422.7,1236.7,1839.1
4922.0,6138.7,8341.0,6781.7,6576.6,7874.7,6956.9,0.0,4739.9,5111.4,7139.3,7098.5,4485.6,6782.1,7093.6,5161.4,4565.6,4565.4,4866.8,2073.2,1348.7,5726.6,6996.6,8021.1,5633.9,9110.4,6268.6,4191.7,6550.3,11224.5,7165.7,11035.8,12257.3,4380.9,7559.3,8269.4
2459.7,3676.4,5878.8,4319.5,4114.3,5412.4,4494.6,4645.2,0.0,4841.6,4677.1,4636.2,2023.4,4319.8,4631.3,2699.2,2103.4,4295.6,4597.0,2792.3,3296.5,5456.8,4534.3,5558.8,3171.6,8840.6,3806.4,1729.5,4088.1,10954.7,6895.9,8573.5,9795.0,4111.1,5097.0,5807.1
5097.4,6314.0,8516.4,6957.1,6752.0,8050.1,7132.3,5269.6,2637.6,0.0,7314.7,7273.9,4661.0,6957.5,7269.0,5336.8,4741.0,902.6,244.6,3416.8,3920.9,5646.9,7171.9,8196.5,5809.3,6070.6,6444.0,4367.1,6725.7,6480.0,4125.8,11211.2,12432.7,4301.2,7734.6,8444.8
2892.7,1195.1,2555.5,996.2,698.2,2089.2,1171.4,7139.3,4771.8,7335.7,0.0,1313.0,2653.7,996.6,1308.1,1977.9,2573.7,6789.7,7091.1,5286.4,5790.6,7950.9,1211.0,881.8,1505.4,11334.7,3251.5,2947.6,6677.0,13448.8,9390.0,5250.3,6471.8,6605.2,1773.8,2483.9
2860.7,1163.0,1432.0,501.9,653.5,965.6,677.0,7107.3,4739.8,7303.7,1321.8,0.0,2621.7,502.2,813.7,1945.9,2541.7,6757.7,7059.1,5254.4,5758.6,7918.9,824.4,2203.6,1473.4,11302.7,3219.5,2915.6,6644.9,13416.8,9358.0,4126.7,5348.2,6573.2,1387.1,1360.3
436.4,1653.0,3855.4,2296.1,2090.9,3389.0,2471.2,4485.6,2118.1,4682.0,2653.7,2612.9,0.0,2296.4,2608.0,675.8,80.0,4136.0,4437.4,2632.8,3136.9,5297.2,2510.9,3535.5,1148.2,8681.1,1783.0,293.9,4023.3,10795.1,6736.3,6550.1,7771.6,3951.5,3073.6,3783.7
2534.3,836.6,1734.7,-0.3,327.1,1268.4,298.6,6780.9,4413.4,6977.3,995.4,492.2,2295.3,0.0,435.3,1619.5,2215.3,6431.3,6732.7,4928.0,5432.2,7592.5,498.0,1877.2,1147.0,10976.3,2893.1,2589.2,6318.5,13090.4,9031.6,4429.5,5651.0,6246.8,1060.7,1663.1
2847.0,1149.3,2047.4,392.5,639.8,1581.1,136.7,7093.6,4726.1,7290.0,1308.1,658.8,2608.0,392.8,0.0,1932.2,2528.0,6744.0,7045.4,5240.7,5744.9,7905.2,810.7,2189.9,1459.7,11289.0,3205.8,2901.9,6631.2,13403.1,9344.3,4742.2,5963.7,6559.5,1373.4,1975.8
914.9,977.2,3179.6,1620.3,1415.1,2713.2,1795.4,5161.4,2793.9,5357.8,1977.9,1937.1,675.8,1620.6,1932.2,0.0,595.8,4811.8,5113.2,3308.6,3812.7,5973.0,1835.1,2859.7,472.4,9356.9,1273.6,969.7,4699.1,11470.9,7412.1,5874.3,7095.9,4627.3,2397.8,3107.9
356.4,1573.0,3775.4,2216.1,2010.9,3309.1,2391.3,4565.6,2198.1,4762.0,2573.7,2532.9,80.0,2216.4,2528.0,595.8,0.0,4216.0,4517.4,2712.8,3216.9,5377.2,2430.9,3455.5,1068.3,8761.1,1703.0,373.9,4103.3,10875.1,6816.3,6470.1,7691.7,4031.5,2993.6,3703.7
4551.4,5768.0,7970.4,6411.1,6206.0,7504.1,6586.3,4723.7,2091.7,902.6,6768.7,6727.9,4115.0,6411.5,6723.0,4790.8,4195.0,0.0,658.1,2870.8,3375.0,5100.9,6625.9,7650.5,5263.3,5524.6,5898.0,3821.1,6179.7,7015.7,3579.8,10665.2,11886.7,3755.2,7188.7,7898.8
4852.8,6069.5,8271.8,6712.5,6507.4,7805.5,6887.7,5025.1,2393.1,244.6,7070.1,7029.3,4416.5,6712.9,7024.4,5092.3,4496.4,658.1,0.0,3172.2,3676.4,5402.3,6927.4,7951.9,5564.7,5826.0,6199.4,4122.5,6481.1,6357.7,3881.3,10966.6,12188.1,4056.6,7490.1,8200.2
3069.1,4285.8,6488.1,4928.9,4723.7,6021.8,5104.0,2073.2,2887.1,3258.5,5286.4,5245.6,2632.8,4929.2,5240.7,3308.6,2712.8,2712.5,3013.9,0.0,724.5,3873.7,5143.7,6168.2,3781.0,7257.5,4415.7,2338.8,4697.4,9371.6,5312.8,9182.9,10404.4,2528.0,5706.4,6416.5
3573.3,4790.0,6992.3,5433.0,5227.9,6526.0,5608.2,1348.7,3391.2,3762.7,5790.6,5749.8,3136.9,5433.4,5744.9,3812.7,3216.9,3216.7,3518.1,724.5,0.0,4377.9,5647.9,6672.4,4285.2,7761.7,4919.9,2843.0,5201.6,9875.8,5817.0,9687.1,10908.6,3032.2,6210.6,6920.7
5712.6,6929.3,9131.6,7572.4,7367.2,8665.3,7747.5,5884.9,3252.9,5646.9,7929.9,7889.1,5276.3,7572.7,7884.2,5952.1,5356.3,5100.9,5402.3,4032.0,4536.2,0.0,7787.2,8811.7,6424.5,7146.9,7059.2,4982.3,1784.3,8520.3,7701.2,11826.4,13047.9,1419.2,8349.9,9060.0
2750.0,1052.3,2058.1,498.8,542.8,1591.8,674.0,6996.6,4629.0,7192.9,1211.0,815.6,2510.9,499.2,810.7,1835.1,2430.9,6646.9,6948.3,5143.7,5647.9,7808.1,0.0,2092.8,1362.7,11192.0,3108.7,2804.8,6534.2,13306.0,9247.2,4752.9,5974.4,6462.4,562.7,1986.4
3774.5,2076.8,2590.9,1878.0,1580.0,2970.9,2053.1,8021.1,5653.6,8217.5,881.8,2194.8,3535.5,1878.3,2189.9,2859.7,3455.5,7671.5,7972.9,6168.2,6672.4,8832.7,2092.8,0.0,2387.2,12216.5,4133.3,3829.4,7558.7,14330.6,10271.8,5134.9,6356.4,7487.0,2655.5,2584.8
1387.3,504.8,2707.1,1147.8,942.7,2240.8,1323.0,5633.9,3266.4,5830.2,1505.4,1464.6,1148.2,1148.2,1459.7,472.4,1068.3,5284.3,5585.7,3781.0,4285.2,6445.5,1362.7,2387.2,0.0,9829.3,1746.1,1442.2,5171.5,11943.3,7884.6,5401.9,6623.4,5099.7,1925.4,2635.5
9096.4,10313.1,12515.5,10956.2,10751.0,12049.1,11131.3,9268.7,6636.7,6070.6,11313.8,11272.9,8660.1,10956.5,11268.0,9335.9,8740.1,5524.6,5826.0,7415.8,7920.0,7146.9,11171.0,12195.5,9808.3,0.0,10443.1,8366.2,8770.4,4506.4,1944.7,15210.2,16431.7,8300.2,11733.7,12443.8
2022.0,2250.8,4453.2,2893.9,2688.8,3986.9,3069.1,6268.6,3901.1,6465.0,3251.5,3210.7,1783.0,2894.3,3205.8,1273.6,1703.0,5919.0,6220.4,4415.7,4919.9,7080.2,3108.7,4133.3,1746.1,10464.0,0.0,2076.9,5806.2,12578.1,8519.3,7148.0,8369.5,5734.5,3671.5,4381.6
730.3,1946.9,4149.3,2590.0,2384.8,3683.0,2765.2,4191.7,1824.2,4388.1,2947.6,2906.8,293.9,2590.4,2901.9,969.7,373.9,3842.1,4143.5,2338.8,2843.0,5003.3,2804.8,3829.4,1442.2,8387.1,2076.9,0.0,3729.3,10501.2,6442.4,6844.1,8065.6,3657.6,3367.5,4077.6
4459.6,5676.3,7878.6,6319.4,6114.2,7412.3,6494.5,6550.3,4182.8,6746.7,6677.0,6636.1,4023.3,6319.7,6631.2,4699.1,4103.3,6200.7,6502.1,4697.4,5201.6,1784.3,6534.2,7558.7,5171.5,8770.4,5806.2,3729.3,0.0,10143.7,8801.0,10573.4,11794.9,3173.5,7096.9,7807.0
11210.5,12427.1,14629.5,13070.2,12865.1,14163.2,13245.4,11382.8,8750.7,6480.0,13427.8,13387.0,10774.1,13070.6,13382.1,11449.9,10854.1,7015.7,6357.7,9529.9,10034.0,8520.3,13285.0,14309.6,11922.4,4506.4,12557.1,10480.2,10143.7,0.0,4909.2,17324.3,18545.8,9870.0,13847.7,14557.9
7151.7,8368.4,10570.7,9011.5,8806.3,10104.4,9186.6,7324.0,4692.0,4125.8,9369.1,9328.2,6715.4,9011.8,9323.3,7391.2,6795.4,3579.8,3881.3,5471.1,5975.3,7701.2,9226.3,10250.8,7863.6,1944.7,8498.3,6421.4,8780.0,4909.2,0.0,13265.5,14487.0,6355.5,9789.0,10499.1
6785.0,5087.3,2829.9,4426.2,4577.9,3426.6,4601.3,11031.6,8664.1,11228.0,5246.1,4132.4,6546.0,4426.5,4738.0,5870.2,6466.0,10682.0,10983.4,9178.7,9682.9,11843.2,4748.7,5134.9,5397.7,15227.0,7143.8,6839.9,10569.2,17341.1,13282.3,0.0,1221.5,10497.5,5311.4,2823.9
7983.0,6285.3,4027.9,5624.1,5775.8,4624.5,5799.3,12229.6,9862.0,12425.9,6444.0,5330.4,7743.9,5624.5,5936.0,7068.1,7663.9,11879.9,12181.3,10376.7,10880.9,13041.1,5946.6,6332.9,6595.7,16425.0,8341.8,8037.8,11767.2,18539.0,14480.2,1197.9,0.0,11695.4,6509.3,4021.8
4366.9,5583.5,7785.9,6226.6,6021.5,7319.6,6401.8,4539.2,1907.1,4301.2,6584.2,6543.4,3930.5,6227.0,6538.5,4606.3,4010.5,3755.2,4056.6,2686.3,3190.4,1419.2,6441.4,7466.0,5078.8,8300.2,5713.5,3636.6,3173.5,9870.0,6355.5,10480.7,11702.2,0.0,7004.1,7714.3
3123.9,1426.2,2432.0,872.7,916.7,1965.7,1047.9,7370.5,5003.0,7566.8,1585.0,1189.5,2884.8,873.1,1184.6,2209.0,2804.8,7020.8,7322.3,5517.6,6021.8,8182.1,373.9,2466.7,1736.6,11565.9,3482.7,3178.8,6908.1,13679.9,9621.2,5126.8,6348.3,6836.3,0.0,2360.4
4018.6,2320.9,71.7,1659.8,1811.5,660.2,1834.9,8265.2,5897.7,8461.6,2479.7,1366.0,3779.6,1660.1,1971.6,3103.8,3699.6,7915.6,8217.0,6412.3,6916.5,9076.8,1982.3,2584.8,2631.3,12460.6,4377.4,4073.5,7802.8,14574.7,10515.9,2823.9,4045.4,7731.1,2545.0,0.0
