0.0,477.2,663.8,528.9,1287.9,574.5,852.5,975.1,1125.6,721.8,931.0,997.9,780.4,640.3,1048.7,615.3,470.0,486.3,580.9,849.6,1032.4,1273.4,1221.3,1175.3,818.0,1105.3,1097.9,254.3,985.1,1036.4,143.2,60.2,601.0,680.6,1363.9,1085.3,855.0,255.6,587.3,311.0,818.1,821.4,746.1,837.3,38.3,694.8,678.6,709.9,643.3,532.9,1399.6,469.7,905.2,531.9,745.4,651.9,998.8,955.3,807.3,1062.7,1191.6,945.8,332.7,548.1,1049.9,1317.2,1916.5,1098.6,142.6,399.8,1217.5,571.3,686.3,2341.1,3225.4,447.4,3225.6,739.5
2285.9,0.0,758.9,584.0,1572.1,669.6,408.4,1259.3,1409.8,277.7,705.9,553.9,884.0,743.9,1152.4,718.9,573.7,589.9,684.6,405.6,1316.6,1759.0,1706.9,1660.9,1303.6,1590.9,1583.5,739.9,1470.7,1522.0,628.8,2346.1,885.2,964.8,1648.1,1570.9,1139.2,741.2,690.9,796.7,921.7,925.0,849.7,247.9,2324.2,1180.4,234.5,265.9,418.2,374.2,1885.2,480.6,461.1,373.3,849.0,207.9,554.8,511.2,910.9,1211.5,1475.8,1431.4,541.4,651.8,1535.5,1802.8,2402.1,1584.2,628.2,608.5,1703.1,1056.9,461.2,2625.3,3509.6,933.0,3509.8,843.1
2295.1,284.7,0.0,593.2,1581.3,678.8,296.9,1268.6,1419.0,166.2,760.1,466.1,941.5,801.5,1209.9,776.4,631.2,647.5,742.1,294.0,1325.8,1768.3,1716.2,1670.2,1312.9,1600.1,1592.7,749.2,1479.9,1531.3,638.0,2355.3,894.5,974.0,1657.4,1580.2,1148.4,750.4,748.5,805.9,979.3,982.6,907.3,305.5,2333.4,1189.7,146.8,178.1,472.4,431.8,1894.5,538.1,373.4,430.8,906.6,120.1,467.0,423.5,968.5,1241.4,1485.1,1440.7,550.6,709.3,1544.8,1812.0,2411.4,1593.5,637.4,617.7,1712.4,1066.2,515.4,2634.5,3518.9,942.2,3519.1,900.7
1947.5,233.9,420.5,0.0,1233.7,331.2,492.0,920.9,1071.4,361.3,687.7,637.5,927.5,787.5,1195.9,762.4,617.2,633.5,728.1,489.2,978.2,1420.6,1368.5,1322.5,965.2,1252.5,1245.1,401.5,1132.3,1183.6,290.4,2007.7,546.8,626.4,1309.7,1232.5,800.8,402.8,734.5,458.2,965.3,968.6,893.3,476.8,1985.8,842.0,318.2,349.5,400.0,359.4,1546.8,465.7,544.7,358.4,892.6,291.5,638.4,594.8,954.5,1193.3,1137.4,1093.0,203.0,695.3,1197.1,1464.4,2063.7,1245.8,289.8,270.1,1364.7,718.5,443.0,2286.8,3171.2,594.6,3171.4,886.7
2277.0,563.4,464.4,329.5,0.0,375.1,761.3,282.5,162.3,630.6,1017.2,967.0,1257.0,1117.0,1525.4,1092.0,946.7,963.0,1057.6,758.4,1307.7,1750.1,1698.0,1652.0,1294.7,1582.0,1574.6,731.0,1461.8,1513.1,619.9,2337.2,876.3,955.9,1639.2,1562.0,1130.3,732.3,1064.0,787.7,1294.8,1298.1,1222.8,806.3,2315.3,1171.5,647.7,679.0,729.5,688.9,1876.3,795.2,874.2,687.9,1222.1,621.0,967.9,924.3,1284.0,1522.8,1466.9,1422.5,532.5,1024.8,1526.6,1793.9,2393.2,1575.3,619.3,200.4,1694.2,1048.0,772.5,2616.3,3500.7,924.1,3500.9,1216.2
2485.5,475.0,190.3,783.6,1771.7,0.0,487.2,1458.9,1609.4,356.5,950.4,656.5,1131.9,991.8,1400.3,966.8,821.6,837.9,932.5,484.4,1516.2,1958.7,1906.5,1860.5,1503.2,1790.5,1783.1,939.6,1670.3,1721.6,828.4,2545.7,1084.8,1164.4,1847.7,1770.5,1338.8,940.8,938.8,996.3,1169.6,1172.9,1097.6,495.8,2523.8,1380.0,337.1,368.5,662.7,622.1,2084.8,728.5,563.7,621.2,1097.0,310.5,657.4,613.8,1158.8,1431.7,1675.4,1631.0,741.0,899.7,1735.1,2002.4,2601.7,1783.8,827.8,808.1,1902.7,1256.5,705.7,2824.9,3709.2,1132.6,3709.4,1091.1
2416.9,406.4,889.9,715.0,1703.1,800.5,0.0,1390.3,1540.8,130.7,881.8,587.8,1063.3,923.2,1331.7,898.2,752.9,769.2,863.8,2.8,1447.5,1890.0,1837.9,1791.9,1434.6,1721.8,1714.5,870.9,1601.7,1653.0,759.7,2477.0,1016.2,1095.7,1779.1,1701.9,1270.1,872.1,870.2,927.6,1101.0,1104.3,1029.0,427.2,2455.1,1311.4,268.5,299.8,594.1,553.5,2016.2,659.9,495.1,552.5,1028.3,241.8,588.8,545.2,1090.2,1363.1,1606.8,1562.4,672.3,831.0,1666.5,1933.7,2533.1,1715.2,759.1,739.5,1834.1,1187.9,637.1,2756.2,3640.6,1064.0,3640.8,1022.4
2504.3,711.0,612.0,477.1,312.8,522.7,908.9,0.0,150.5,778.2,1164.8,1114.6,1537.6,1397.5,1806.0,1372.5,1227.3,1243.6,1338.2,906.0,1035.5,2157.0,2104.9,2058.9,1575.3,1988.8,1981.4,1011.6,1868.6,1920.0,900.4,2564.5,604.2,683.7,1367.1,1789.3,858.1,1012.8,1344.5,1068.3,1575.3,1578.6,1503.3,954.0,2542.6,1452.1,795.3,826.6,877.1,836.5,2103.6,942.8,1021.9,835.5,1502.7,768.6,1115.5,1072.0,1564.5,1670.4,1194.8,1829.4,813.0,1305.4,1753.9,2021.2,2620.5,1982.1,899.8,348.1,1921.5,1328.6,920.1,2344.2,3228.6,1204.6,3228.8,1496.8
2274.1,560.5,461.5,326.7,162.3,372.2,758.4,120.2,0.0,627.7,1014.3,964.1,1254.2,1114.2,1522.6,1089.1,943.9,960.2,1054.8,755.6,1155.7,1747.3,1695.2,1649.2,1291.9,1579.1,1571.7,728.2,1458.9,1510.3,617.0,2334.3,724.4,803.9,1487.3,1559.2,978.3,729.4,1061.1,784.9,1292.0,1295.2,1219.9,803.5,2312.4,1168.7,644.8,676.2,726.6,686.0,1873.5,792.4,871.4,685.0,1219.3,618.2,965.1,921.5,1281.1,1519.9,1315.0,1419.7,529.6,1022.0,1523.8,1791.0,2390.4,1572.5,616.4,197.6,1691.4,1045.2,769.6,2464.4,3348.8,921.2,3349.0,1213.4
2286.2,275.7,759.2,584.3,1572.4,669.8,130.7,1259.6,1410.1,0.0,751.1,457.1,932.6,792.5,1201.0,767.5,622.2,638.5,733.1,127.8,1316.8,1759.3,1707.2,1661.2,1303.9,1591.2,1583.8,740.2,1471.0,1522.3,629.1,2346.3,885.5,965.0,1648.4,1571.2,1139.4,741.4,739.5,796.9,970.3,973.6,898.3,296.5,2324.5,1180.7,137.8,169.2,463.4,422.8,1885.5,529.2,364.4,421.8,897.6,111.2,458.1,414.5,959.5,1232.4,1476.1,1431.7,541.6,700.4,1535.8,1803.0,2402.4,1584.5,628.5,608.8,1703.4,1057.2,506.4,2625.5,3509.9,933.3,3510.1,891.7
2573.1,1061.6,1545.1,1370.2,2358.3,1455.7,1194.6,2045.5,2196.0,1063.9,0.0,529.9,445.4,590.3,771.1,999.6,854.4,744.3,649.7,1191.7,2102.7,2046.2,1994.1,1948.1,1590.8,1878.1,1870.7,1526.1,1757.9,1809.2,1415.0,2633.2,1671.4,1750.9,2434.3,1858.1,1925.3,1527.3,971.6,1582.8,1202.4,1205.7,1130.4,1082.4,2611.4,1524.8,923.7,955.1,1249.3,1208.7,2172.4,1315.1,622.7,1207.7,1129.8,875.9,529.0,572.6,624.6,505.6,2262.0,1718.6,1327.5,932.5,1822.7,2090.0,2689.3,1871.4,1414.3,1394.7,1990.3,1592.4,1292.3,3411.4,4295.8,1719.2,4296.0,1008.4
2542.1,531.6,1015.1,840.2,1828.3,925.8,664.6,1515.5,1666.0,533.9,1007.1,0.0,715.1,1048.5,1040.8,1023.4,878.2,894.5,989.1,661.8,1572.8,2015.3,1963.2,1917.2,1559.8,1847.1,1839.7,996.2,1726.9,1778.3,885.0,2602.3,1141.5,1221.0,1904.3,1827.2,1395.4,997.4,995.4,1052.9,1226.3,1229.5,1154.2,552.4,2580.4,1436.7,393.8,425.1,719.4,678.8,2141.4,785.1,92.7,677.8,1153.6,346.0,0.9,42.7,894.2,775.3,1732.0,1687.7,797.6,956.3,1791.7,2059.0,2658.4,1840.4,884.4,864.7,1959.3,1313.2,762.4,2881.5,3765.8,1189.2,3766.1,1147.7
2127.6,1118.2,1601.7,1426.8,2414.9,1512.4,1251.2,2102.1,2252.6,1120.5,1414.7,586.6,0.0,144.9,420.7,554.2,408.9,298.8,204.2,1248.4,1886.0,1600.8,1548.7,1502.7,1145.4,1432.6,1425.3,919.3,1312.5,1363.8,1153.5,2187.8,1728.1,1807.6,2200.1,1412.7,1982.0,918.1,526.2,1027.3,757.0,760.3,685.0,1139.0,2165.9,1079.4,980.4,1011.7,1127.0,988.8,1727.0,925.7,679.3,987.9,684.3,932.6,585.7,629.3,179.2,60.2,1762.4,1273.2,1384.2,487.1,1377.3,1644.5,2243.9,1426.0,1152.9,1451.3,1544.9,1146.9,1170.0,2911.8,3796.2,1125.2,3796.4,563.0
1982.8,1258.3,1529.2,1566.9,2153.3,1439.9,1391.3,1840.5,1991.0,1260.6,1269.8,726.6,140.0,0.0,408.4,409.3,264.1,154.0,59.4,1388.4,1741.2,1456.0,1403.8,1357.8,1000.5,1287.8,1280.4,774.4,1167.6,1219.0,1008.6,2043.0,1466.5,1546.0,2055.3,1267.9,1545.3,773.2,381.3,882.4,612.2,615.4,540.1,1020.4,2021.1,934.6,1120.4,1151.8,982.1,844.0,1582.1,780.8,819.4,843.0,539.5,1072.6,725.7,769.3,167.0,422.4,1617.5,1128.3,1198.1,342.2,1232.4,1499.7,2099.0,1281.1,1008.0,1265.2,1400.0,1002.1,1025.1,2767.0,3651.3,980.4,3651.6,418.1
2077.4,1307.9,1791.4,1616.5,2247.9,1702.1,1440.9,1935.1,2085.6,1310.2,1364.4,776.3,189.7,94.6,0.0,503.9,358.7,248.6,153.9,1438.1,1835.8,1550.5,1498.4,1452.4,1095.1,1382.4,1375.0,869.0,1262.2,1313.5,1103.2,2137.5,1561.0,1640.6,2149.8,1362.4,1639.9,867.8,475.9,977.0,706.7,710.0,634.7,1114.9,2115.7,1029.1,1170.0,1201.4,1076.7,938.6,1676.7,875.4,869.0,937.6,634.1,1122.3,775.4,818.9,216.6,472.0,1712.1,1222.9,1292.7,436.8,1327.0,1594.3,2193.6,1375.7,1102.6,1359.8,1494.6,1096.7,1119.7,2861.5,3745.9,1075.0,3746.1,512.7
2289.0,1049.8,1446.6,1311.8,2070.7,1357.3,1231.1,1757.9,1908.4,1100.4,1187.2,1197.7,611.1,471.1,834.9,0.0,476.1,373.3,411.7,1228.2,2047.4,1762.2,1710.1,1664.1,1306.8,1594.0,1586.6,691.8,1473.8,1525.2,926.0,2349.2,1383.9,1463.4,2361.5,1574.1,1637.8,690.6,369.8,799.8,600.6,834.8,528.6,937.8,2327.3,1183.6,1057.2,1088.6,899.5,761.4,1888.4,698.2,1283.8,760.4,528.0,1030.6,1196.8,1333.9,638.0,893.4,1923.8,1434.6,1115.5,398.0,1538.6,1805.9,2405.3,1587.4,925.4,1182.6,1706.2,1060.1,942.5,3293.7,4178.1,936.1,4178.3,335.5
1812.9,573.7,970.5,835.6,1594.6,881.2,754.9,1281.8,1432.3,624.2,711.1,900.4,404.1,264.1,768.9,145.2,0.0,110.1,204.7,752.1,1571.3,1286.0,1233.9,1187.9,830.6,1117.9,1110.5,215.7,997.7,1049.0,449.9,1873.1,907.7,987.3,1885.3,1097.9,1161.7,214.5,117.2,323.6,348.1,429.9,276.1,461.6,1851.2,707.4,581.1,612.4,423.4,285.2,1412.2,222.1,807.7,284.3,275.4,554.4,901.3,857.7,431.1,686.5,1447.6,958.4,639.4,78.1,1062.5,1329.8,1929.1,1111.2,449.2,706.5,1230.1,583.9,466.4,2597.1,3481.4,460.0,3481.6,269.5
1828.8,1093.9,1490.7,1355.8,2114.8,1401.4,1275.2,1802.0,1952.5,1144.5,1231.3,880.6,294.0,154.0,562.4,255.3,110.1,0.0,94.6,1272.3,1587.2,1302.0,1249.8,1203.8,846.5,1133.8,1126.4,735.9,1013.6,1065.0,970.1,1889.0,1427.9,1417.8,1901.3,1113.9,1391.3,734.7,227.3,843.9,458.2,461.5,386.1,981.9,1867.1,780.6,1101.3,1132.7,943.6,805.5,1428.1,742.3,973.4,804.5,385.5,1226.6,879.7,923.3,321.0,576.4,1463.5,974.4,1159.6,188.2,1078.4,1345.7,1945.1,1127.1,969.5,1226.7,1246.0,848.1,986.6,2613.0,3497.3,826.4,3497.6,379.6
1923.4,1317.7,1486.7,1351.8,2110.7,1397.3,1450.7,1798.0,1948.4,1320.0,1227.3,786.0,199.4,59.4,467.8,349.9,204.7,94.6,0.0,1447.8,1681.8,1396.6,1344.5,1298.5,941.2,1228.4,1221.0,731.9,1108.2,1159.6,966.0,1983.6,1423.9,1503.4,1995.9,1208.5,1485.9,730.6,321.9,839.8,552.8,556.1,480.8,977.8,1961.7,875.2,1179.8,1211.1,939.6,801.4,1522.8,738.2,878.8,800.4,480.1,1132.0,785.1,828.7,226.3,481.8,1558.2,1069.0,1155.5,282.8,1173.0,1440.3,2039.7,1221.8,965.4,1222.7,1340.6,942.7,982.6,2707.6,3591.9,921.0,3592.2,375.5
2414.0,403.5,887.0,712.1,1700.2,797.7,2.8,1387.4,1537.9,127.8,879.0,585.0,1060.4,920.4,1328.8,895.3,750.1,766.4,861.0,0.0,1444.7,1887.2,1835.1,1789.1,1431.7,1719.0,1711.6,868.1,1598.8,1650.2,756.9,2474.2,1013.4,1092.9,1776.2,1699.1,1267.3,869.3,867.3,924.8,1098.2,1101.4,1026.1,424.3,2452.3,1308.6,265.7,297.0,591.3,550.7,2013.3,657.0,492.2,549.7,1025.5,239.0,585.9,542.3,1087.3,1360.2,1603.9,1559.6,669.5,828.2,1663.6,1930.9,2530.3,1712.3,756.3,736.6,1831.2,1185.1,634.3,2753.4,3637.7,1061.1,3638.0,1019.6
1468.7,1063.8,1250.4,1115.6,1327.1,1161.1,1439.1,1014.4,1164.8,1308.4,1517.6,1584.6,1881.6,1741.5,2150.0,1716.5,1571.3,1587.6,1682.2,1436.3,0.0,1121.4,1069.3,1023.3,922.2,953.3,945.9,1355.6,833.1,884.4,1006.7,1528.9,431.3,351.8,331.5,753.8,177.4,1356.8,1688.5,1247.6,1696.5,1456.1,1847.3,1423.9,1507.0,1065.5,1265.2,1296.6,1229.9,1189.3,1068.1,1571.0,1491.8,1188.3,1846.7,1238.6,1585.5,1541.9,1908.5,2023.3,159.3,793.8,919.3,1649.4,718.4,985.6,1585.0,946.6,1006.1,986.5,886.0,1133.0,1272.9,1308.7,2193.0,1111.3,2193.3,1840.8
1296.4,1057.1,1243.8,1108.9,1867.9,1154.4,1375.9,1555.1,1705.5,1245.2,1332.0,1521.4,1153.6,1013.6,1422.0,988.5,843.3,859.6,954.2,1373.1,1054.8,0.0,717.5,671.5,314.2,601.4,594.0,627.6,481.2,532.6,723.1,1356.6,964.9,885.4,1368.9,581.5,858.9,628.8,960.5,519.7,968.5,728.1,1119.4,1082.6,1334.7,69.3,1202.0,1233.4,1044.3,906.2,895.8,843.0,1428.6,905.2,1118.7,1175.4,1522.3,1478.7,1180.6,1436.0,931.2,442.0,912.6,921.4,546.0,813.3,1412.7,594.8,722.5,979.8,713.6,405.0,1087.3,2080.6,2965.0,383.3,2965.2,1112.8
1348.5,1109.3,1295.9,1161.0,1920.0,1206.6,1428.0,1607.2,1757.7,1297.3,1384.2,1573.5,1205.7,1065.7,1474.1,1040.6,895.4,911.7,1006.3,1425.2,1106.9,52.1,0.0,723.6,366.3,653.5,646.1,679.7,533.3,584.7,775.2,1408.7,1017.1,937.5,1421.0,633.6,911.1,681.0,1012.7,571.8,1020.6,780.2,1171.5,1134.7,1386.8,121.4,1254.2,1285.5,1096.5,958.3,947.9,895.1,1480.7,957.3,1170.8,1227.5,1574.4,1530.8,1232.7,1488.1,983.3,494.1,964.8,973.5,598.2,865.4,1464.8,646.9,774.6,1031.9,765.8,457.1,1139.5,2132.7,3017.1,435.4,3017.3,1164.9
1394.5,1155.3,1341.9,1207.0,1966.0,1252.6,1474.0,1653.2,1803.7,1343.3,1430.2,1619.5,1251.7,1111.7,1520.1,1086.7,941.4,957.7,1052.3,1471.2,1152.9,98.1,46.0,0.0,412.3,699.5,692.1,725.7,579.3,630.7,821.2,1454.7,1063.1,983.5,1467.0,679.6,957.1,727.0,1058.7,617.8,1066.6,826.2,1217.5,1180.7,1432.8,167.4,1300.2,1331.5,1142.5,1004.3,993.9,941.1,1526.7,1003.3,1216.8,1273.5,1620.4,1576.8,1278.7,1534.1,1029.3,540.1,1010.8,1019.5,644.2,911.4,1510.8,692.9,820.6,1077.9,811.8,503.1,1185.5,2178.7,3063.1,481.4,3063.3,1210.9
1409.9,1170.6,1357.2,1222.3,1981.3,1267.9,1489.3,1668.5,1819.0,1358.6,1445.5,1634.8,1267.1,1127.0,1535.5,1102.0,956.7,973.0,1067.6,1486.5,1168.3,883.0,830.9,784.9,0.0,714.9,707.5,741.1,594.7,646.0,836.6,1470.0,1078.4,998.8,1482.3,694.9,972.4,742.3,1074.0,633.1,1081.9,841.5,1232.8,1196.0,1448.1,182.7,1315.5,1346.8,1157.8,1019.6,1009.2,956.5,1542.0,1018.7,1232.1,1288.8,1635.7,1592.1,1294.0,1549.4,1044.6,555.4,1026.1,1034.9,659.5,926.7,1526.1,708.2,836.0,1093.2,827.1,518.5,1200.8,2194.0,3078.4,496.8,3078.6,1226.2
